"Activity" "Subject" "Measurement" "Value"
"walking_downstairs" "27" "tGravityAcc-mean()-Y" -0.166938774772727
"walking_upstairs" "27" "tGravityAcc-mean()-Y" -0.229278659607843
"laying" "28" "tGravityAcc-mean()-Y" 0.1440732745
"sitting" "28" "tGravityAcc-mean()-Y" -0.112596728361111
"standing" "28" "tGravityAcc-mean()-Y" -0.247656166582278
"walking" "28" "tGravityAcc-mean()-Y" -0.229316151481481
"walking_downstairs" "28" "tGravityAcc-mean()-Y" -0.235897105217391
"walking_upstairs" "28" "tGravityAcc-mean()-Y" -0.333223996666667
"laying" "29" "tGravityAcc-mean()-Y" 0.807535373478261
"sitting" "29" "tGravityAcc-mean()-Y" 0.1556594569
"standing" "29" "tGravityAcc-mean()-Y" -0.05848715356
"walking" "29" "tGravityAcc-mean()-Y" -0.127318078679245
"walking_downstairs" "29" "tGravityAcc-mean()-Y" -0.0760962952291667
"walking_upstairs" "29" "tGravityAcc-mean()-Y" -0.227120125306122
"laying" "30" "tGravityAcc-mean()-Y" 0.732661247714286
"sitting" "30" "tGravityAcc-mean()-Y" 0.114588392624871
"standing" "30" "tGravityAcc-mean()-Y" -0.100296804186441
"walking" "30" "tGravityAcc-mean()-Y" -0.157673823846154
"walking_downstairs" "30" "tGravityAcc-mean()-Y" -0.126710371903226
"walking_upstairs" "30" "tGravityAcc-mean()-Y" -0.226647292153846
"laying" "1" "tGravityAcc-mean()-Z" 0.4458177198
"sitting" "1" "tGravityAcc-mean()-Z" 0.332043702765957
"standing" "1" "tGravityAcc-mean()-Z" 0.0134905823226415
"walking" "1" "tGravityAcc-mean()-Z" -0.068102864
"walking_downstairs" "1" "tGravityAcc-mean()-Z" -0.0621199585938775
"walking_upstairs" "1" "tGravityAcc-mean()-Z" -0.075402939754717
"laying" "2" "tGravityAcc-mean()-Z" 0.646834879583333
"sitting" "2" "tGravityAcc-mean()-Z" 0.19872676876087
"standing" "2" "tGravityAcc-mean()-Z" 0.129747161222222
"walking" "2" "tGravityAcc-mean()-Z" 0.0847270871186441
"walking_downstairs" "2" "tGravityAcc-mean()-Z" -0.0438890162723404
"walking_upstairs" "2" "tGravityAcc-mean()-Z" -0.195888238891667
"laying" "3" "tGravityAcc-mean()-Z" 0.48870318516129
"sitting" "3" "tGravityAcc-mean()-Z" 0.139020582461538
"standing" "3" "tGravityAcc-mean()-Z" 0.024763106752459
"walking" "3" "tGravityAcc-mean()-Z" -0.138107866258621
"walking_downstairs" "3" "tGravityAcc-mean()-Z" -0.102352758040816
"walking_upstairs" "3" "tGravityAcc-mean()-Z" -0.162943955254237
"laying" "4" "tGravityAcc-mean()-Z" 0.341531310555556
"sitting" "4" "tGravityAcc-mean()-Z" 0.11012048108
"standing" "4" "tGravityAcc-mean()-Z" 0.166893825946429
"walking" "4" "tGravityAcc-mean()-Z" 0.127764112666667
"walking_downstairs" "4" "tGravityAcc-mean()-Z" 0.148714808888889
"walking_upstairs" "4" "tGravityAcc-mean()-Z" 0.0841675382884615
"laying" "5" "tGravityAcc-mean()-Z" 0.263644691923077
"sitting" "5" "tGravityAcc-mean()-Z" 0.143006857611364
"standing" "5" "tGravityAcc-mean()-Z" 0.138638436607143
"walking" "5" "tGravityAcc-mean()-Z" 0.00247623628392857
"walking_downstairs" "5" "tGravityAcc-mean()-Z" 0.0216777910246191
"walking_upstairs" "5" "tGravityAcc-mean()-Z" -0.0232035364248936
"laying" "6" "tGravityAcc-mean()-Z" 0.175867709021053
"sitting" "6" "tGravityAcc-mean()-Z" 0.0695219657167273
"standing" "6" "tGravityAcc-mean()-Z" 0.0139193473596491
"walking" "6" "tGravityAcc-mean()-Z" 0.0331888826842105
"walking_downstairs" "6" "tGravityAcc-mean()-Z" -0.00307981704708333
"walking_upstairs" "6" "tGravityAcc-mean()-Z" -0.0184608964392157
"laying" "7" "tGravityAcc-mean()-Z" 0.907537823461538
"sitting" "7" "tGravityAcc-mean()-Z" 0.0649636250354167
"standing" "7" "tGravityAcc-mean()-Z" -0.0516573721320755
"walking" "7" "tGravityAcc-mean()-Z" -0.160846924029807
"walking_downstairs" "7" "tGravityAcc-mean()-Z" -0.154935538544681
"walking_upstairs" "7" "tGravityAcc-mean()-Z" -0.403599709607843
"laying" "8" "tGravityAcc-mean()-Z" 0.719831539259259
"sitting" "8" "tGravityAcc-mean()-Z" 0.263895185521739
"standing" "8" "tGravityAcc-mean()-Z" -0.0979392024814815
"walking" "8" "tGravityAcc-mean()-Z" -0.186267836962021
"walking_downstairs" "8" "tGravityAcc-mean()-Z" -0.141817934963684
"walking_upstairs" "8" "tGravityAcc-mean()-Z" -0.192306960631707
"laying" "9" "tGravityAcc-mean()-Z" 0.9578730416
"sitting" "9" "tGravityAcc-mean()-Z" 0.085263099144
"standing" "9" "tGravityAcc-mean()-Z" 0.00914769235555555
"walking" "9" "tGravityAcc-mean()-Z" -0.115856121080385
"walking_downstairs" "9" "tGravityAcc-mean()-Z" -0.082276174942619
"walking_upstairs" "9" "tGravityAcc-mean()-Z" -0.266009866857143
"laying" "10" "tGravityAcc-mean()-Z" -0.031121624137931
"sitting" "10" "tGravityAcc-mean()-Z" 0.20253457287037
"standing" "10" "tGravityAcc-mean()-Z" 0.0346980210431818
"walking" "10" "tGravityAcc-mean()-Z" 0.0549276242264151
"walking_downstairs" "10" "tGravityAcc-mean()-Z" 0.0418715409263158
"walking_upstairs" "10" "tGravityAcc-mean()-Z" 0.0227527702016383
"laying" "11" "tGravityAcc-mean()-Z" 0.112620189964912
"sitting" "11" "tGravityAcc-mean()-Z" 0.188531695981132
"standing" "11" "tGravityAcc-mean()-Z" 0.127198423404255
"walking" "11" "tGravityAcc-mean()-Z" 0.134053215101695
"walking_downstairs" "11" "tGravityAcc-mean()-Z" 0.132371684891304
"walking_upstairs" "11" "tGravityAcc-mean()-Z" 0.146633747092593
"laying" "12" "tGravityAcc-mean()-Z" 0.2750431984
"sitting" "12" "tGravityAcc-mean()-Z" 0.0885640696078431
"standing" "12" "tGravityAcc-mean()-Z" -0.0395382767304918
"walking" "12" "tGravityAcc-mean()-Z" -0.03608428788
"walking_downstairs" "12" "tGravityAcc-mean()-Z" -0.0561050624630435
"walking_upstairs" "12" "tGravityAcc-mean()-Z" -0.0702503820961538
"laying" "13" "tGravityAcc-mean()-Z" 0.598884988709677
"sitting" "13" "tGravityAcc-mean()-Z" 0.0757773858163265
"standing" "13" "tGravityAcc-mean()-Z" -0.0524856614035088
"walking" "13" "tGravityAcc-mean()-Z" -0.131299718666667
"walking_downstairs" "13" "tGravityAcc-mean()-Z" -0.0950820341687234
"walking_upstairs" "13" "tGravityAcc-mean()-Z" -0.207507170584727
"laying" "14" "tGravityAcc-mean()-Z" 0.83656291
"sitting" "14" "tGravityAcc-mean()-Z" -0.0945970534814815
"standing" "14" "tGravityAcc-mean()-Z" -0.338174888666667
"walking" "14" "tGravityAcc-mean()-Z" -0.422495268474576
"walking_downstairs" "14" "tGravityAcc-mean()-Z" -0.392555882222222
"walking_upstairs" "14" "tGravityAcc-mean()-Z" -0.49508872037037
"laying" "15" "tGravityAcc-mean()-Z" -0.0369192905555556
"sitting" "15" "tGravityAcc-mean()-Z" 0.00281565980440678
"standing" "15" "tGravityAcc-mean()-Z" 0.0645975994528302
"walking" "15" "tGravityAcc-mean()-Z" 0.0757356734814815
"walking_downstairs" "15" "tGravityAcc-mean()-Z" 0.0788822410992857
"walking_upstairs" "15" "tGravityAcc-mean()-Z" 0.0811803405
"laying" "16" "tGravityAcc-mean()-Z" 0.893884468571429
"sitting" "16" "tGravityAcc-mean()-Z" 0.0892682200463768
"standing" "16" "tGravityAcc-mean()-Z" -0.166737468166667
"walking" "16" "tGravityAcc-mean()-Z" -0.217351194313725
"walking_downstairs" "16" "tGravityAcc-mean()-Z" -0.225382496382979
"walking_upstairs" "16" "tGravityAcc-mean()-Z" -0.379059698039216
"laying" "17" "tGravityAcc-mean()-Z" 0.722657502112676
"sitting" "17" "tGravityAcc-mean()-Z" -0.135803881679687
"standing" "17" "tGravityAcc-mean()-Z" -0.202687757012821
"walking" "17" "tGravityAcc-mean()-Z" -0.190265949622951
"walking_downstairs" "17" "tGravityAcc-mean()-Z" -0.160962985956522
"walking_upstairs" "17" "tGravityAcc-mean()-Z" -0.298171464166667
"laying" "18" "tGravityAcc-mean()-Z" 0.605495317692308
"sitting" "18" "tGravityAcc-mean()-Z" 0.161877417894737
"standing" "18" "tGravityAcc-mean()-Z" -0.0485767106575342
"walking" "18" "tGravityAcc-mean()-Z" -0.0609313415892857
"walking_downstairs" "18" "tGravityAcc-mean()-Z" -0.0493636733454545
"walking_upstairs" "18" "tGravityAcc-mean()-Z" -0.106112549189655
"laying" "19" "tGravityAcc-mean()-Z" 0.68762385253012
"sitting" "19" "tGravityAcc-mean()-Z" 0.489126594657534
"standing" "19" "tGravityAcc-mean()-Z" 0.130643717849315
"walking" "19" "tGravityAcc-mean()-Z" -0.0898428797307692
"walking_downstairs" "19" "tGravityAcc-mean()-Z" -0.126146868942821
"walking_upstairs" "19" "tGravityAcc-mean()-Z" -0.2210087627
"laying" "20" "tGravityAcc-mean()-Z" 0.477573305
"sitting" "20" "tGravityAcc-mean()-Z" 0.151679135228788
"standing" "20" "tGravityAcc-mean()-Z" 0.0708655286023288
"walking" "20" "tGravityAcc-mean()-Z" -0.035130214
"walking_downstairs" "20" "tGravityAcc-mean()-Z" -0.0282591579777778
"walking_upstairs" "20" "tGravityAcc-mean()-Z" -0.130117634791765
"laying" "21" "tGravityAcc-mean()-Z" 0.788251027111111
"sitting" "21" "tGravityAcc-mean()-Z" -0.0567766060705882
"standing" "21" "tGravityAcc-mean()-Z" -0.207685689775281
"walking" "21" "tGravityAcc-mean()-Z" -0.220947960192308
"walking_downstairs" "21" "tGravityAcc-mean()-Z" -0.187870253333333
"walking_upstairs" "21" "tGravityAcc-mean()-Z" -0.309735038510638
"laying" "22" "tGravityAcc-mean()-Z" 0.771903907083333
"sitting" "22" "tGravityAcc-mean()-Z" 0.315551492322581
"standing" "22" "tGravityAcc-mean()-Z" 0.0323824977714286
"walking" "22" "tGravityAcc-mean()-Z" 0.0233780056086957
"walking_downstairs" "22" "tGravityAcc-mean()-Z" 0.0412987957222222
"walking_upstairs" "22" "tGravityAcc-mean()-Z" -0.0957978990316667
"laying" "23" "tGravityAcc-mean()-Z" 0.918782825277778
"sitting" "23" "tGravityAcc-mean()-Z" 0.0630111556279412
"standing" "23" "tGravityAcc-mean()-Z" -0.223631180906765
"walking" "23" "tGravityAcc-mean()-Z" -0.160763360338983
"walking_downstairs" "23" "tGravityAcc-mean()-Z" -0.153671532259259
"walking_upstairs" "23" "tGravityAcc-mean()-Z" -0.35593445
"laying" "24" "tGravityAcc-mean()-Z" 0.683839909722222
"sitting" "24" "tGravityAcc-mean()-Z" 0.109559621020588
"standing" "24" "tGravityAcc-mean()-Z" -0.0530585403536232
"walking" "24" "tGravityAcc-mean()-Z" -0.140910029827586
"walking_downstairs" "24" "tGravityAcc-mean()-Z" -0.140123155018182
"walking_upstairs" "24" "tGravityAcc-mean()-Z" -0.227134869152542
"laying" "25" "tGravityAcc-mean()-Z" 0.526353818315068
"sitting" "25" "tGravityAcc-mean()-Z" 0.167140956385077
"standing" "25" "tGravityAcc-mean()-Z" 0.201182106486486
"walking" "25" "tGravityAcc-mean()-Z" 0.188416273486486
"walking_downstairs" "25" "tGravityAcc-mean()-Z" 0.21879595837931
"walking_upstairs" "25" "tGravityAcc-mean()-Z" 0.108230986684615
"laying" "26" "tGravityAcc-mean()-Z" 0.614523405921053
"sitting" "26" "tGravityAcc-mean()-Z" 0.314387627435897
"standing" "26" "tGravityAcc-mean()-Z" 0.0884142682297297
"walking" "26" "tGravityAcc-mean()-Z" 0.108738699508475
"walking_downstairs" "26" "tGravityAcc-mean()-Z" 0.1539063202
"walking_upstairs" "26" "tGravityAcc-mean()-Z" -0.00199310572363636
"laying" "27" "tGravityAcc-mean()-Z" 0.84539238027027
"sitting" "27" "tGravityAcc-mean()-Z" 0.276417431042857
"standing" "27" "tGravityAcc-mean()-Z" -0.00557416876082625
"walking" "27" "tGravityAcc-mean()-Z" -0.126210937305263
"walking_downstairs" "27" "tGravityAcc-mean()-Z" -0.140047614122727
"walking_upstairs" "27" "tGravityAcc-mean()-Z" -0.294642640196078
"laying" "28" "tGravityAcc-mean()-Z" 0.0157570025
"sitting" "28" "tGravityAcc-mean()-Z" 0.135402566816667
"standing" "28" "tGravityAcc-mean()-Z" -0.0385830501632911
"walking" "28" "tGravityAcc-mean()-Z" -0.125912861222222
"walking_downstairs" "28" "tGravityAcc-mean()-Z" -0.121477255782609
"walking_upstairs" "28" "tGravityAcc-mean()-Z" -0.265207858431373
"laying" "29" "tGravityAcc-mean()-Z" 0.590452224057971
"sitting" "29" "tGravityAcc-mean()-Z" 0.286256063666667
"standing" "29" "tGravityAcc-mean()-Z" 0.0316145849747692
"walking" "29" "tGravityAcc-mean()-Z" 0.0955792142264151
"walking_downstairs" "29" "tGravityAcc-mean()-Z" 0.0919650454166667
"walking_upstairs" "29" "tGravityAcc-mean()-Z" 0.0443786011771429
"laying" "30" "tGravityAcc-mean()-Z" 0.681459210714286
"sitting" "30" "tGravityAcc-mean()-Z" 0.34476602
"standing" "30" "tGravityAcc-mean()-Z" 0.0243044362542373
"walking" "30" "tGravityAcc-mean()-Z" -0.00392556384476923
"walking_downstairs" "30" "tGravityAcc-mean()-Z" 0.0288081674653226
"walking_upstairs" "30" "tGravityAcc-mean()-Z" -0.0221401100714154
"laying" "1" "tGravityAcc-std()-X" -0.8968300184
"sitting" "1" "tGravityAcc-std()-X" -0.968457145744681
"standing" "1" "tGravityAcc-std()-X" -0.99376298509434
"walking" "1" "tGravityAcc-std()-X" -0.976609642526316
"walking_downstairs" "1" "tGravityAcc-std()-X" -0.950559811632653
"walking_upstairs" "1" "tGravityAcc-std()-X" -0.956367027924528
"laying" "2" "tGravityAcc-std()-X" -0.959014441458333
"sitting" "2" "tGravityAcc-std()-X" -0.979988760869565
"standing" "2" "tGravityAcc-std()-X" -0.986685818703704
"walking" "2" "tGravityAcc-std()-X" -0.972693201355932
"walking_downstairs" "2" "tGravityAcc-std()-X" -0.940361759574468
"walking_upstairs" "2" "tGravityAcc-std()-X" -0.934407739791667
"laying" "3" "tGravityAcc-std()-X" -0.982512193064516
"sitting" "3" "tGravityAcc-std()-X" -0.957324457884615
"standing" "3" "tGravityAcc-std()-X" -0.982020428032787
"walking" "3" "tGravityAcc-std()-X" -0.97777159137931
"walking_downstairs" "3" "tGravityAcc-std()-X" -0.950061129591837
"walking_upstairs" "3" "tGravityAcc-std()-X" -0.944040819322034
"laying" "4" "tGravityAcc-std()-X" -0.921199965925926
"sitting" "4" "tGravityAcc-std()-X" -0.9814052948
"standing" "4" "tGravityAcc-std()-X" -0.972908355892857
"walking" "4" "tGravityAcc-std()-X" -0.983826494833333
"walking_downstairs" "4" "tGravityAcc-std()-X" -0.955258881333333
"walking_upstairs" "4" "tGravityAcc-std()-X" -0.958495235576923
"laying" "5" "tGravityAcc-std()-X" -0.945695336153846
"sitting" "5" "tGravityAcc-std()-X" -0.983137541590909
"standing" "5" "tGravityAcc-std()-X" -0.974088206071429
"walking" "5" "tGravityAcc-std()-X" -0.979348381428571
"walking_downstairs" "5" "tGravityAcc-std()-X" -0.950490938510638
"walking_upstairs" "5" "tGravityAcc-std()-X" -0.95357996893617
"laying" "6" "tGravityAcc-std()-X" -0.887746310350877
"sitting" "6" "tGravityAcc-std()-X" -0.988872369272727
"standing" "6" "tGravityAcc-std()-X" -0.985583066842105
"walking" "6" "tGravityAcc-std()-X" -0.977779896491228
"walking_downstairs" "6" "tGravityAcc-std()-X" -0.9544062675
"walking_upstairs" "6" "tGravityAcc-std()-X" -0.959399425098039
"laying" "7" "tGravityAcc-std()-X" -0.914221270096154
"sitting" "7" "tGravityAcc-std()-X" -0.957082433333333
"standing" "7" "tGravityAcc-std()-X" -0.987917503962264
"walking" "7" "tGravityAcc-std()-X" -0.979851271403509
"walking_downstairs" "7" "tGravityAcc-std()-X" -0.964875962978723
"walking_upstairs" "7" "tGravityAcc-std()-X" -0.932823053333333
"laying" "8" "tGravityAcc-std()-X" -0.918873192333333
"sitting" "8" "tGravityAcc-std()-X" -0.966757967173913
"standing" "8" "tGravityAcc-std()-X" -0.987690217222222
"walking" "8" "tGravityAcc-std()-X" -0.974752050208333
"walking_downstairs" "8" "tGravityAcc-std()-X" -0.945766561578947
"walking_upstairs" "8" "tGravityAcc-std()-X" -0.926673287804878
"laying" "9" "tGravityAcc-std()-X" -0.9218210626
"sitting" "9" "tGravityAcc-std()-X" -0.9552804062
"standing" "9" "tGravityAcc-std()-X" -0.989103160444444
"walking" "9" "tGravityAcc-std()-X" -0.980971973653846
"walking_downstairs" "9" "tGravityAcc-std()-X" -0.952141220714286
"walking_upstairs" "9" "tGravityAcc-std()-X" -0.954383557142857
"laying" "10" "tGravityAcc-std()-X" -0.954531941896552
"sitting" "10" "tGravityAcc-std()-X" -0.973128354074074
"standing" "10" "tGravityAcc-std()-X" -0.991259485
"walking" "10" "tGravityAcc-std()-X" -0.974435158113208
"walking_downstairs" "10" "tGravityAcc-std()-X" -0.939267613157895
"walking_upstairs" "10" "tGravityAcc-std()-X" -0.959216072340425
"laying" "11" "tGravityAcc-std()-X" -0.97956560245614
"sitting" "11" "tGravityAcc-std()-X" -0.988069341132075
"standing" "11" "tGravityAcc-std()-X" -0.994529398085106
"walking" "11" "tGravityAcc-std()-X" -0.98110101440678
"walking_downstairs" "11" "tGravityAcc-std()-X" -0.954497498695652
"walking_upstairs" "11" "tGravityAcc-std()-X" -0.953463105740741
"laying" "12" "tGravityAcc-std()-X" -0.936458309333333
"sitting" "12" "tGravityAcc-std()-X" -0.985203642352941
"standing" "12" "tGravityAcc-std()-X" -0.985314210491803
"walking" "12" "tGravityAcc-std()-X" -0.97911312
"walking_downstairs" "12" "tGravityAcc-std()-X" -0.959504017391304
"walking_upstairs" "12" "tGravityAcc-std()-X" -0.960246289807692
"laying" "13" "tGravityAcc-std()-X" -0.957875244677419
"sitting" "13" "tGravityAcc-std()-X" -0.981379112653061
"standing" "13" "tGravityAcc-std()-X" -0.992232401754386
"walking" "13" "tGravityAcc-std()-X" -0.97254492245614
"walking_downstairs" "13" "tGravityAcc-std()-X" -0.952643084042553
"walking_upstairs" "13" "tGravityAcc-std()-X" -0.946441502363636
"laying" "14" "tGravityAcc-std()-X" -0.862136937254902
"sitting" "14" "tGravityAcc-std()-X" -0.976280399444444
"standing" "14" "tGravityAcc-std()-X" -0.972005366333333
"walking" "14" "tGravityAcc-std()-X" -0.974816884237288
"walking_downstairs" "14" "tGravityAcc-std()-X" -0.919098794
"walking_upstairs" "14" "tGravityAcc-std()-X" -0.928523640925926
"laying" "15" "tGravityAcc-std()-X" -0.961509742916667
"sitting" "15" "tGravityAcc-std()-X" -0.982620883728814
"standing" "15" "tGravityAcc-std()-X" -0.988432084716981
"walking" "15" "tGravityAcc-std()-X" -0.978397287962963
"walking_downstairs" "15" "tGravityAcc-std()-X" -0.942806478333333
"walking_upstairs" "15" "tGravityAcc-std()-X" -0.952562395625
"laying" "16" "tGravityAcc-std()-X" -0.963761977857143
"sitting" "16" "tGravityAcc-std()-X" -0.980158243333333
"standing" "16" "tGravityAcc-std()-X" -0.985359689871795
"walking" "16" "tGravityAcc-std()-X" -0.982469595490196
"walking_downstairs" "16" "tGravityAcc-std()-X" -0.957785118085106
"walking_upstairs" "16" "tGravityAcc-std()-X" -0.948413552745098
"laying" "17" "tGravityAcc-std()-X" -0.961063222394366
"sitting" "17" "tGravityAcc-std()-X" -0.99019661703125
"standing" "17" "tGravityAcc-std()-X" -0.985751365769231
"walking" "17" "tGravityAcc-std()-X" -0.980983351639344
"walking_downstairs" "17" "tGravityAcc-std()-X" -0.950026242173913
"walking_upstairs" "17" "tGravityAcc-std()-X" -0.949460372291667
"laying" "18" "tGravityAcc-std()-X" -0.982715987538462
"sitting" "18" "tGravityAcc-std()-X" -0.994043771403509
"standing" "18" "tGravityAcc-std()-X" -0.994270075205479
"walking" "18" "tGravityAcc-std()-X" -0.983010882678571
"walking_downstairs" "18" "tGravityAcc-std()-X" -0.960404874545455
"walking_upstairs" "18" "tGravityAcc-std()-X" -0.961738807068966
"laying" "19" "tGravityAcc-std()-X" -0.958959611084337
"sitting" "19" "tGravityAcc-std()-X" -0.969355010136986
"standing" "19" "tGravityAcc-std()-X" -0.992411542465753
"walking" "19" "tGravityAcc-std()-X" -0.9698614625
"walking_downstairs" "19" "tGravityAcc-std()-X" -0.899726139487179
"walking_upstairs" "19" "tGravityAcc-std()-X" -0.916495992
"laying" "20" "tGravityAcc-std()-X" -0.928674215147059
"sitting" "20" "tGravityAcc-std()-X" -0.985829034393939
"standing" "20" "tGravityAcc-std()-X" -0.981916942054795
"walking" "20" "tGravityAcc-std()-X" -0.970327266470588
"walking_downstairs" "20" "tGravityAcc-std()-X" -0.940458075111111
"walking_upstairs" "20" "tGravityAcc-std()-X" -0.931405014313725
"laying" "21" "tGravityAcc-std()-X" -0.945905270555556
"sitting" "21" "tGravityAcc-std()-X" -0.992936404470588
"standing" "21" "tGravityAcc-std()-X" -0.982906668876405
"walking" "21" "tGravityAcc-std()-X" -0.969576355384615
"walking_downstairs" "21" "tGravityAcc-std()-X" -0.940194827777778
"walking_upstairs" "21" "tGravityAcc-std()-X" -0.940911635531915
"laying" "22" "tGravityAcc-std()-X" -0.928781249027778
"sitting" "22" "tGravityAcc-std()-X" -0.972009988709677
"standing" "22" "tGravityAcc-std()-X" -0.992827298253968
"walking" "22" "tGravityAcc-std()-X" -0.969643448043478
"walking_downstairs" "22" "tGravityAcc-std()-X" -0.941242334722222
"walking_upstairs" "22" "tGravityAcc-std()-X" -0.94063384047619
"laying" "23" "tGravityAcc-std()-X" -0.947948758194444
"sitting" "23" "tGravityAcc-std()-X" -0.984536722205882
"standing" "23" "tGravityAcc-std()-X" -0.984610385
"walking" "23" "tGravityAcc-std()-X" -0.977230903898305
"walking_downstairs" "23" "tGravityAcc-std()-X" -0.950790837407407
"walking_upstairs" "23" "tGravityAcc-std()-X" -0.933344481568627
"laying" "24" "tGravityAcc-std()-X" -0.960412164305556
"sitting" "24" "tGravityAcc-std()-X" -0.989660149852941
"standing" "24" "tGravityAcc-std()-X" -0.992197591884058
"walking" "24" "tGravityAcc-std()-X" -0.983132400344828
"walking_downstairs" "24" "tGravityAcc-std()-X" -0.961845327454545
"walking_upstairs" "24" "tGravityAcc-std()-X" -0.962190567457627
"laying" "25" "tGravityAcc-std()-X" -0.829554947808219
"sitting" "25" "tGravityAcc-std()-X" -0.988879980615385
"standing" "25" "tGravityAcc-std()-X" -0.993148267702703
